FilingDate,TradeDate,Ticker,CompanyName,InsiderName,Title,TradeType,Price,Qty,Owned,DeltaOwn,Value
2022-03-29,2022-03-25,RVMD,"Revolution Medicines, Inc.",Schroeder Thilo,Dir,P - Purchase,24.79,42725.0,3939529.0,0.01,1059247.0
2022-03-29,2022-03-28,NVDA,Nvidia Corp,Coxe Tench,Dir,S - Sale,274.06,-100000.0,4285524.0,-2.0,-27405720.0
2022-03-29,2022-03-28,ASMB,"Assembly Biosciences, Inc.",Okazaki Jason A,COO,S - Sale,2.24,-4617.0,64633.0,-7.0,-10363.0
2022-03-29,2022-03-25,ISEE,"Iveric Bio, Inc.",Sblendorio Glenn,CEO,S - Sale+OE,17.06,-18775.0,279689.0,-6.0,-320302.0
2022-03-29,2022-03-25,ISEE,"Iveric Bio, Inc.",Carroll David Francis,CFO,S - Sale+OE,17.02,-16772.0,62935.0,-21.0,-285387.0
2022-03-29,2022-03-25,STIM,"Neuronetics, Inc.",Cannell Capital LLC,10%,P - Purchase,2.96,60848.0,2728460.0,0.02,179996.0
2022-03-29,2022-03-28,NTRA,"Natera, Inc.",Brophy Michael Burkes,CFO,S - Sale+OE,39.63,-915.0,161413.0,-1.0,-36260.0
2022-03-29,2022-03-28,NTRA,"Natera, Inc.",Chapman Steven Leonard,"CEO, Pres",S - Sale+OE,39.63,-2605.0,60676.0,-4.0,-103233.0
2022-03-29,2022-03-28,NTRA,"Natera, Inc.",Rabinowitz Daniel,"SEC., GC",S - Sale+OE,39.63,-686.0,143039.0,0.0,-27185.0
2022-03-29,2022-03-28,NTRA,"Natera, Inc.",Schueren Robert Alan,COO,S - Sale+OE,39.63,-1382.0,90105.0,-2.0,-54767.0
2022-03-29,2022-03-25,CRC,California Resources Corp,Goldentree Asset Management LP,10%,S - Sale,49.35,-609209.0,8104086.0,-7.0,-30065788.0
2022-03-29,2022-03-29,COST,Costco Wholesale Corp /new,Rose Timothy L.,EVP,S - Sale,566.29,-4000.0,28409.0,-12.0,-2265145.0
2022-03-29,2022-03-28,MLSS,Milestone Scientific Inc.,Osser Leonard,Dir,S - Sale,1.33,-7110.0,4272238.0,0.0,-9456.0
2022-03-29,2022-03-25,CMC,Commercial Metals Co,Smith Barbara,"COB, Pres, CEO",S - Sale,43.49,-20899.0,699662.0,-3.0,-908898.0
2022-03-29,2022-03-25,MORN,"Morningstar, Inc.",Mansueto Joseph D,"Exec COB, 10%",S - Sale,269.98,-19026.0,17323970.0,0.0,-5136544.0
2022-03-29,2022-03-25,GRIL,"Muscle Maker, Inc.",Roper Michael John,CEO,P - Purchase,0.52,10000.0,130000.0,0.08,5200.0
2022-03-29,2022-03-28,LMB,"Limbach Holdings, Inc.",Krzeminski Laurel J,Dir,P - Purchase,6.81,3500.0,14599.0,0.32,23848.0
2022-03-29,2022-03-28,NFJ,"Virtus Dividend, Interest & Premium Strategy Fund",Zino Brian T,Dir,P - Purchase,14.31,850.0,850.0,0.0,12161.0
2022-03-29,2022-03-28,LLY,Eli Lilly & Co,Lilly Endowment Inc,10%,S - Sale,292.16,-7538.0,106161027.0,0.0,-2202264.0
2022-03-29,2022-03-28,TPL,Texas Pacific Land Corp,Stahl Murray,Dir,P - Purchase,1401.9,20.0,368987.0,0.0,28038.0
2022-03-29,2022-03-28,LEU,Centrus Energy Corp,Poneman Daniel B,"Pres, CEO",S - Sale+OE,32.03,-12000.0,63434.0,-16.0,-384353.0
2022-03-29,2022-03-28,MAC,Macerich Co,Coppola Edward C,Pres,P - Purchase,14.98,10000.0,556510.0,0.02,149790.0
2022-03-29,2022-03-28,ADSK,"Autodesk, Inc.",Hope Stephen W.,"VP, Chief Accounting Officer",S - Sale,212.3,-1626.0,2902.0,-36.0,-345200.0
2022-03-29,2022-03-28,ADSK,"Autodesk, Inc.",Clifford Deborah,"EVP, CFO",S - Sale,212.3,-1820.0,13192.0,-12.0,-386386.0
2022-03-29,2022-03-28,ALBO,"Albireo Pharma, Inc.",Stephenson Pamela,Chief Commercial Officer,S - Sale,30.53,-454.0,46319.0,-1.0,-13858.0
2022-03-29,2022-03-15,WKHS,Workhorse Group Inc.,Mader Pamela S.,Dir,P - Purchase,3.18,12600.0,53508.0,0.31,40050.0
2022-03-29,2022-03-25,MIXT,Mix Telematics Ltd,Dell Paul M,Chief Accounting Officer,S - Sale,0.49,-119124.0,1000.0,-99.0,-58371.0
2022-03-29,2022-03-25,MITK,Mitek Systems Inc,Diamond Michael E,General Manager,S - Sale,14.22,-572.0,205671.0,0.0,-8134.0
2022-03-29,2022-03-28,AIR,Aar Corp,Gillen Sean M.,VP-CFO,S - Sale+OE,48.67,-20230.0,35429.0,-36.0,-984657.0
2022-03-29,2022-03-01,BRTX,"Biorestorative Therapies, Inc.",Broadrick Dale,10%,P - Purchase,5.09,155950.0,507125.0,0.44,794110.0
2022-03-29,2022-03-29,HLBZ,"Helbiz, Inc.",Palella Salvatore,"CEO, 10%",P - Purchase,2.86,350000.0,900000.0,0.64,1001000.0
2022-03-29,2022-03-25,RCAT,"Red Cat Holdings, Inc.",Liuzza Nicholas Reyland Jr,Dir,P - Purchase,2.19,6050.0,896915.0,0.01,13223.0
2022-03-29,2022-03-25,USM,United States Cellular Corp,Crowley J Samuel,Dir,S - Sale,30.56,-2752.0,7445.0,-27.0,-84101.0
2022-03-29,2022-03-28,PALI,"Palisade Bio, Inc.",Hallam Thomas,CEO,P - Purchase,1.18,10000.0,17592.0,1.32,11800.0
2022-03-29,2022-03-28,LMPX,"Lmp Automotive Holdings, Inc.",Tawfik Samer,"Pres, CEO, 10%",S - Sale,4.6,-9000.0,3731103.0,0.0,-41400.0
2022-03-29,2022-03-25,FNKO,"Funko, Inc.","Woodson Capital Management, LP",10%,S - Sale,17.18,-1.0,3999999.0,0.0,-17.0
2022-03-29,2022-03-25,LH,Laboratory Corp of America Holdings,Williams R Sanders,Dir,S - Sale,272.98,-572.0,6431.0,-8.0,-156145.0
2022-03-29,2022-03-28,LTBR,Lightbridge Corp,Tobin Mark Robert,Dir,S - Sale,8.94,-1500.0,1774.0,-46.0,-13410.0
2022-03-29,2022-03-28,KN,Knowles Corp,Giesecke Daniel J.,"SVP, COO",S - Sale+OE,22.19,-47873.0,88608.0,-35.0,-1062302.0
2022-03-29,2022-03-28,ZDPY,"Zoned Properties, Inc.",Friedman Art,Dir,P - Purchase,0.7,1425.0,144725.0,0.01,994.0
2022-03-29,2022-02-17,OPBK,Op Bancorp,Dow Ernest,Dir,P - Purchase,13.75,720.0,241564.0,0.0,9900.0
2022-03-29,2022-02-25,PQEFF,Petroteq Energy Inc.,Cantone Anthony J,10%,P - Purchase,0.32,5243619.0,77548476.0,0.07,1671453.0
2022-03-29,2022-03-28,RDGL,Vivos Inc,Korenko Michael K,"CEO, Pres",P - Purchase,0.06,100000.0,9584890.0,0.01,6240.0
2022-03-29,2022-03-25,CREX,"Creative Realities, Inc.",Harris Donald A,Dir,P - Purchase,0.86,75400.0,266293.0,0.39,64844.0
2022-03-29,2022-03-25,RCAT,"Red Cat Holdings, Inc.",Thompson Jeffrey M,"COB, CEO, 10%",P - Purchase,2.08,1500.0,12674468.0,0.0,3125.0
2022-03-29,2022-03-25,GNLN,"Greenlane Holdings, Inc.",Schoenfeld Adam,"CMO, 10%",S - Sale,0.7,-33000.0,267244.0,-11.0,-23057.0
2022-03-29,2022-03-25,AVGO,Broadcom Inc.,Delly Gayla J,Dir,S - Sale,624.67,-200.0,3051.0,-6.0,-124934.0
2022-03-29,2022-03-25,SXT,Sensient Technologies Corp,Winder Investment Pte Ltd,10%,S - Sale,81.01,-22800.0,5112886.0,0.0,-1847028.0
2022-03-29,2022-03-28,V,Visa Inc.,McInerney Ryan,Pres,S - Sale+OE,220.0,-6466.0,159696.0,-4.0,-1422520.0
2022-03-29,2022-03-26,TRNS,Transcat Inc,Rudow Lee D.,"Pres, CEO",S - Sale+OE,74.21,-5210.0,126397.0,-4.0,-386634.0
2022-03-29,2022-03-28,NFG,National Fuel Gas Co,Tanski Ronald J,Dir,S - Sale,68.96,-42555.0,385562.0,-10.0,-2934388.0
2022-03-29,2022-03-25,DASH,"Doordash, Inc.",Sherringham Tia,"GC, Secretary",S - Sale+OE,113.94,-625.0,23757.0,-3.0,-71213.0
2022-03-29,2022-03-25,CLR,"Continental Resources, Inc",Stark Jack H,Pres,S - Sale,64.23,-25000.0,790311.0,-3.0,-1605630.0
2022-03-29,2022-03-23,VIA,"Via Renewables, Inc.",Maxwell W Keith III,"CEO, 10%",P - Purchase,8.06,4000.0,3555002.0,0.0,32230.0
2022-03-29,2022-03-25,HD,"Home Depot, Inc.",Padilla Hector A,"EVP - Outside Sales, Service",S - Sale+OE,309.8,-504.0,11229.0,-4.0,-156139.0
2022-03-29,2022-03-28,BSX,Boston Scientific Corp,Meredith Ian T,EVP Global Chief Med Officer,S - Sale,43.68,-6588.0,28082.0,-19.0,-287764.0
2022-03-29,2022-03-25,LPG,Dorian Lpg Ltd.,Coleman Thomas Jason,Dir,S - Sale,14.9,-100000.0,3545336.0,-3.0,-1490000.0
2022-03-29,2022-03-28,HONE,"Harborone Bancorp, Inc.",Blake James W.,CEO,S - Sale+OE,14.11,-50000.0,288840.0,-15.0,-705295.0
2022-03-29,2022-03-16,PLMR,"Palomar Holdings, Inc.",Uchida T Christopher,CFO,S - Sale,62.2,-500.0,26425.0,-2.0,-31100.0
2022-03-29,2022-03-25,MRO,Marathon Oil Corp,Tillman Lee M,"COB, Pres, CEO",S - Sale+OE,26.09,-270588.0,1070088.0,-20.0,-7059830.0
2022-03-29,2022-03-25,COUP,Coupa Software Inc,Riggs Mark,Chief Customer Officer,S - Sale,104.87,-1013.0,0.0,-100.0,-106233.0
2022-03-29,2022-03-25,AR,Antero Resources Corp,Clark Robert J,Dir,S - Sale,30.0,-10000.0,83107.0,-11.0,-300000.0
2022-03-29,2022-03-28,TISI,Team Inc,Lederman Evan S.,Dir,P - Purchase,1.56,8300.0,34300.0,0.32,12950.0
2022-03-29,2022-03-28,NET,"Cloudflare, Inc.",Ledbetter Carl,Dir,S - Sale,127.21,-20000.0,1978612.0,-1.0,-2544148.0
2022-03-29,2022-03-25,FUSN,Fusion Pharmaceuticals Inc.,Valliant John,CEO,S - Sale,7.54,-10300.0,367260.0,-3.0,-77694.0
2022-03-29,2022-03-25,BAH,Booz Allen Hamilton Holding Corp,Laben Nancy,"EVP, GC",S - Sale+OE,88.63,-27164.0,11064.0,-71.0,-2407580.0
2022-03-29,2022-03-28,DLTR,"Dollar Tree, Inc.",Heinrich Daniel J,Dir,P - Purchase,156.1,425.0,3575.0,0.13,66340.0
2022-03-29,2022-03-29,SAIC,Science Applications International Corp,Mayopoulos Timothy J,Dir,S - Sale+OE,92.94,-3500.0,9486.0,-27.0,-325290.0
2022-03-29,2022-03-25,AMP,Ameriprise Financial Inc,Alvero Gumer,"Pres-INSURANCE, ANNUITIES",S - Sale+OE,314.3,-2044.0,8732.0,-19.0,-642425.0
2022-03-29,2022-03-28,SRE,Sempra Energy,Martin Jeffrey W,"COB, CEO, Pres",S - Sale,162.23,-30796.0,27427.0,-53.0,-4996049.0
2022-03-29,2022-03-28,LCTX,"Lineage Cell Therapeutics, Inc.",Amin Dipti,Dir,P - Purchase,1.63,35000.0,35000.0,0.0,57050.0
2022-03-29,2022-03-28,GLPI,"Gaming & Leisure Properties, Inc.",Moore Brandon John,"EVP, GC,amp; Sec",S - Sale,45.04,-5000.0,194993.0,-3.0,-225200.0
2022-03-29,2022-03-25,NOW,"Servicenow, Inc.",Bedi Christopher,CIO,S - Sale+OE,581.04,-700.0,13172.0,-5.0,-406728.0
2022-03-29,2022-03-28,FISV,Fiserv Inc,Chiarello Guy,COO,S - Sale+OE,100.04,-10000.0,280363.0,-3.0,-1000400.0
2022-03-29,2022-03-25,FET,"Forum Energy Technologies, Inc.","Scf Partners, Inc.","Member of Group, 10%",S - Sale,23.42,-39787.0,697614.0,-5.0,-931674.0
2022-03-29,2022-03-29,FCPT,"Four Corners Property Trust, Inc.",Hansen Douglas B,Dir,P - Purchase,26.83,1000.0,40170.0,0.03,26830.0
2022-03-29,2022-03-29,FCPT,"Four Corners Property Trust, Inc.",Hansen Douglas B,Dir,S - Sale,26.8,-1000.0,40170.0,-2.0,-26800.0
2022-03-29,2022-03-25,AMP,Ameriprise Financial Inc,Cracchiolo James M,"COB, CEO",S - Sale,314.16,-56622.0,162241.0,-26.0,-17788523.0
2022-03-30,2022-03-28,IVZ,Invesco Ltd.,"Trian Fund Management, L.P.",10%,P - Purchase,23.04,3529920.0,52034034.0,0.07,81330906.0
2022-03-30,2022-03-29,DXCM,Dexcom Inc,Regan Barry J.,EVP Global Operations,S - Sale,500.0,-1106.0,16345.0,-6.0,-553000.0
2022-03-30,2022-03-29,GL,Globe Life Inc.,Henrie Michael Shane,"SVP, Chief Accounting Officer",S - Sale+OE,102.94,-1500.0,126.0,-92.0,-154409.0
2022-03-30,2022-03-28,RDI,Reading International Inc,James J. Cotter Living Trust,"Member of Sec.13(d)(3) Group, 10%",S - Sale,4.3,-8250.0,1301149.0,-1.0,-35465.0
2022-03-30,2022-03-29,ADI,Analog Devices Inc,Doluca Tunc,Dir,S - Sale,170.0,-4600.0,766484.0,-1.0,-782000.0
2022-03-30,2022-03-28,RDI,Reading International Inc,Cotter Margaret,"Chairperson, EVP - RE Dev, NY, 10%",S - Sale,4.3,-8250.0,2156754.0,0.0,-35465.0
2022-03-30,2022-03-29,EXPE,"Expedia Group, Inc.",Khosrowshahi Dara,Dir,S - Sale,200.0,-5000.0,304022.0,-2.0,-1000000.0
2022-03-30,2022-03-29,AKAM,Akamai Technologies Inc,McGowan Edward J,CFO,S - Sale,120.0,-3805.0,15348.0,-20.0,-456600.0
2022-03-30,2022-03-28,RDI,Reading International Inc,Cotter Ellen M,"Vice Chair, Pres, CEO, 10%",S - Sale,4.3,-8250.0,2115953.0,0.0,-35465.0
2022-03-30,2022-03-29,EPAC,Enerpac Tool Group Corp,Dillon Ricky T,EVP-CFO,S - Sale,22.41,-8955.0,85261.0,-10.0,-200663.0
2022-03-30,2022-03-28,ON,On Semiconductor Corp,Mascarenas Paul Anthony,Dir,S - Sale,65.0,-20000.0,41981.0,-32.0,-1300000.0
2022-03-30,2022-03-29,SSB,Southstate Corp,Williams Douglas Lloyd,"Pres, Atlanta Banking Grp",S - Sale,85.02,-4950.0,89269.0,-5.0,-420849.0
2022-03-30,2022-03-29,CRM,"Salesforce.Com, Inc.",Benioff Marc,"COB, co-CEO",S - Sale+OE,219.93,-2300.0,28918241.0,0.0,-505839.0
2022-03-30,2022-03-28,NOVN,"Novan, Inc.",Bierman James L,Dir,P - Purchase,3.45,1000.0,3000.0,0.5,3450.0
2022-03-30,2022-03-28,BNED,"Barnes & Noble Education, Inc.",Levenick Zachary,Dir,P - Purchase,3.63,30000.0,613045.0,0.05,108900.0
2022-03-30,2022-03-28,NSYS,Nortech Systems Inc,Kunin David B,"Dir, 10%",P - Purchase,10.1,4752.0,1407668.0,0.0,47982.0
2022-03-30,2022-03-28,SITM,Sitime Corp,Bonnot Lionel,See Remarks,S - Sale,260.0,-1315.0,114864.0,-1.0,-341900.0
2022-03-30,2022-03-28,SITM,Sitime Corp,Sevalia Piyush B,EVP Marketing,S - Sale,260.0,-657.0,117739.0,-1.0,-170820.0
2022-03-30,2022-03-28,AIZ,"Assurant, Inc.",Lonergan Robert,EVP,S - Sale,183.19,-2200.0,16451.0,-12.0,-403009.0
2022-03-30,2022-03-29,AIZ,"Assurant, Inc.",Luthi Francesca,"EVP, CAO",S - Sale,181.81,-4000.0,11632.0,-26.0,-727255.0
2022-03-30,2022-03-28,PLYA,Playa Hotels & Resorts N.V.,Peterson Karl Mr.,Dir,S - Sale,8.46,-30000.0,3084033.0,-1.0,-253800.0
2022-03-30,2022-03-29,QS,Quantumscape Corp,Singh Mohit,Chief Development Officer,S - Sale+OE,18.96,-5360.0,344255.0,-2.0,-101643.0
2022-03-30,2022-03-29,EPR,Epr Properties,Peterson Mark Alan,"EVP, CFO",S - Sale,55.02,-4543.0,98700.0,-4.0,-249956.0
2022-03-30,2022-03-29,DOCU,"Docusign, Inc.",Olrich Scott V.,COO,S - Sale+OE,110.14,-13335.0,270978.0,-5.0,-1468690.0
2022-03-30,2022-03-28,IBKR,"Interactive Brokers Group, Inc.",Peterffy Thomas,COB,S - Sale,66.84,-40000.0,3267511.0,-1.0,-2673480.0
2022-03-30,2022-03-28,LPG,Dorian Lpg Ltd.,Coleman Thomas Jason,Dir,S - Sale,14.76,-24000.0,3521336.0,-1.0,-354240.0
2022-03-30,2022-03-29,NET,"Cloudflare, Inc.",Seifert Thomas J,CFO,S - Sale+OE,129.35,-10000.0,86433.0,-10.0,-1293468.0
2022-03-30,2022-03-28,KALU,Kaiser Aluminum Corp,Gerard Leo Wilfred,Dir,S - Sale,92.48,-663.0,2941.0,-18.0,-61316.0
2022-03-30,2022-03-28,QS,Quantumscape Corp,Leohold Jurgen,Dir,S - Sale+OE,18.02,-20717.0,152589.0,-12.0,-373271.0
2022-03-30,2020-12-24,NSYS,Nortech Systems Inc,Jones Christopher Dean,CFO,P - Purchase,6.02,5803.0,50000.0,0.13,34913.0
2022-03-30,2022-03-28,ILMN,"Illumina, Inc.",Dadswell Charles,"SVP, GC",S - Sale,342.83,-368.0,7795.0,-5.0,-126161.0
2022-03-30,2022-03-28,OSG,Overseas Shipholding Group Inc,"Cyrus Capital Partners, L.P.",10%,S - Sale,2.1,-70323.0,16833474.0,0.0,-147678.0
2022-03-30,2022-03-28,EXEL,"Exelixis, Inc.",Hessekiel Jeffrey,"EVP, GC, Sec",S - Sale,22.0,-18000.0,606235.0,-3.0,-396000.0
2022-03-30,2022-03-29,MA,Mastercard Inc,Vosburg Craig,Chief Product Officer,S - Sale,365.0,-1561.0,41314.0,-4.0,-569766.0
2022-03-30,2022-03-30,SBOW,"Silverbow Resources, Inc.",Woolverton Sean C,CEO,S - Sale,35.14,-10000.0,250721.0,-4.0,-351400.0
2022-03-30,2022-03-28,PRVA,"Privia Health Group, Inc.",Mehrotra Parth,"Pres, COO",S - Sale+OE,25.09,-20000.0,97391.0,-17.0,-501800.0
2022-03-30,2022-03-28,PRVA,"Privia Health Group, Inc.",Bartrum Thomas,"EVP, GC",S - Sale+OE,25.09,-10000.0,27391.0,-27.0,-250900.0
2022-03-30,2022-03-28,BOX,Box Inc,Berkovitch Eli,"VP Chief Acct Ofr, Controller",S - Sale,28.37,-8000.0,128727.0,-6.0,-226920.0
2022-03-30,2022-03-29,NEXI,"Neximmune, Inc.",Jones Kristi,"Pres, CEO",P - Purchase,3.74,10000.0,73078.0,0.16,37400.0
2022-03-30,2022-03-28,ACEL,"Accel Entertainment, Inc.",Peterson Karl Mr.,Dir,S - Sale,12.51,-35000.0,2813145.0,-1.0,-437787.0
2022-03-30,2022-03-28,FORA,Forian Inc.,Wygod Martin J,Dir,P - Purchase,6.43,15373.0,2522845.0,0.01,98813.0
2022-03-30,2021-09-13,JAGX,"Jaguar Health, Inc.",Conte Lisa A,"CEO, Pres",P - Purchase,2.51,7968.0,8003.0,0.0,20000.0
2022-03-30,2021-09-13,JAGX,"Jaguar Health, Inc.",Lizak Carol R.,CFO,P - Purchase,2.51,7968.0,7968.0,0.0,20000.0
2022-03-30,2022-03-28,MYPS,"Playstudios, Inc.",Pascal Andrew S,"COB, CEO, 10%",P - Purchase,4.62,13000.0,12594032.0,0.0,60102.0
2022-03-30,2022-03-29,JOAN,Joann Inc.,Webb Darrell,Dir,S - Sale,12.5,-94568.0,107812.0,-47.0,-1182374.0
2022-03-30,2022-03-28,JOAN,Joann Inc.,Webb Darrell,Dir,S - Sale,12.29,-10165.0,202380.0,-5.0,-124883.0
2022-03-30,2022-03-28,TMDX,"Transmedics Group, Inc.",Carey John F,VP of Operations,S - Sale+OE,25.01,-4500.0,379.0,-92.0,-112545.0
2022-03-30,2022-03-28,TSLA,"Tesla, Inc.",Baglino Andrew D,"SVP Powertrain, Energy Eng.",S - Sale+OE,1065.0,-3500.0,20138.0,-15.0,-3727500.0
2022-03-30,2022-03-28,PSMT,Pricesmart Inc,Price Robert E,"Dir, 10%",S - Sale,79.52,-20000.0,2106122.0,-1.0,-1590446.0
2022-03-30,2022-03-28,DASH,"Doordash, Inc.",Payne Christopher D,"Pres, COO",S - Sale+OE,114.66,-44000.0,304402.0,-13.0,-5044932.0
2022-03-30,2022-03-29,ZUMZ,Zumiez Inc,Visser Chris K.,"GC, Sec.",S - Sale+OE,41.78,-8888.0,12339.0,-42.0,-371360.0
2022-03-30,2022-03-29,RPRX,Royalty Pharma Plc,Riggs Rory B,Dir,S - Sale,38.59,-60000.0,701899.0,-8.0,-2315322.0
2022-03-30,2022-03-29,IIVI,II-Vi Inc,Kramer Francis J,Dir,S - Sale+OE,75.0,-22610.0,589231.0,-4.0,-1695800.0
2022-03-30,2022-03-29,IIVI,II-Vi Inc,Xia Howard H.,Dir,S - Sale+OE,74.4,-6000.0,35746.0,-14.0,-446400.0
2022-03-30,2022-03-29,ESS,"Essex Property Trust, Inc.",Schall Michael J,"Pres, CEO",S - Sale+OE,349.19,-12132.0,51384.0,-19.0,-4236373.0
2022-03-30,2022-03-28,TW,Tradeweb Markets Inc.,Bruni Enrico,"MD, Europe, Asia",S - Sale,90.09,-18766.0,82702.0,-18.0,-1690664.0
2022-03-30,2022-03-28,OGE,Oge Energy Corp.,Horn Patricia D,"VP-Governance, Corp Sec",S - Sale,39.95,-4015.0,35018.0,-10.0,-160399.0
2022-03-30,2022-03-29,ESS,"Essex Property Trust, Inc.",Kleiman Angela L.,"Sr. EVP, COO",S - Sale+OE,354.21,-6309.0,8110.0,-44.0,-2234710.0
2022-03-30,2022-03-29,MANT,Mantech International Corp,Pedersen George J,10%,S - Sale+OE,78.22,-9384843.0,2195157.0,-81.0,-734093355.0
2022-03-30,2022-03-28,TRUP,"Trupanion, Inc.",Rawlings Darryl,CEO,S - Sale,90.8,-4000.0,857109.0,0.0,-363200.0
2022-03-30,2022-03-28,TRUP,"Trupanion, Inc.",Tooth Margaret,Pres,S - Sale,91.24,-150.0,36030.0,0.0,-13686.0
2022-03-30,2022-03-28,EOLS,"Evolus, Inc.",Moatazedi David,See Remarks,S - Sale,11.62,-6104.0,547282.0,-1.0,-70928.0
2022-03-30,2022-03-28,PSMT,Pricesmart Inc,Price Philanthropies Foundation,10%,S - Sale,79.52,-20000.0,3433755.0,-1.0,-1590446.0
2022-03-30,2022-03-29,HONE,"Harborone Bancorp, Inc.",Blake James W.,CEO,S - Sale+OE,14.33,-49389.0,288840.0,-15.0,-707976.0
2022-03-30,2022-03-28,OXY,Occidental Petroleum Corp /de/,Hollub Vicki A.,"Pres, CEO",P - Purchase,56.24,14191.0,490672.0,0.03,798102.0
2022-03-30,2022-03-29,MKL,Markel Corp,Markel Steven A,Dir,S - Sale,1486.02,-1500.0,91615.0,-2.0,-2229033.0
2022-03-30,2022-03-25,QNBC,Qnb Corp,Bimes Randy S.,Dir,P - Purchase,36.77,272.0,109422.0,0.0,10000.0
2022-03-30,2022-03-25,QNBC,Qnb Corp,Mann Jennifer L,Dir,P - Purchase,36.77,163.0,4249.0,0.04,6000.0
2022-03-30,2022-03-29,TLRS,Timberline Resources Corp,Osterberg Steven A.,"VP, Exploration",P - Purchase,0.14,71425.0,1108994.0,0.07,10000.0
2022-03-30,2022-03-28,BUDZ,"Weed, Inc.",Breen Nicole M,"Secretary, Treasurer, 10%",S - Sale,0.28,-20000.0,21120584.0,0.0,-5600.0
2022-03-30,2022-03-28,AIR,Aar Corp,Jessup Christopher A.,VP-CCO,S - Sale+OE,49.61,-1200.0,43206.0,-3.0,-59526.0
2022-03-30,2022-03-29,OGEN,Oragenics Inc,Sullivan Michael O'Keefe,"Interim PEO, CFO",P - Purchase,0.35,20000.0,34255.0,1.4,6922.0
2022-03-30,2022-03-28,WM,Waste Management Inc,Fish James C Jr,"Pres, CEO",S - Sale,158.21,-35724.0,209502.0,-15.0,-5651757.0
2022-03-30,2022-03-28,AIR,Aar Corp,Holmes John McClain III,"Pres, CEO",S - Sale+OE,48.27,-32619.0,244041.0,-12.0,-1574355.0
2022-03-30,2022-03-28,AIR,Aar Corp,Pachapa Eric,"VP-CAO, Controller",S - Sale+OE,48.44,-20650.0,19440.0,-52.0,-1000360.0
2022-03-30,2022-03-28,LMB,"Limbach Holdings, Inc.",Brooks Jayme L.,"EVP, CFO",P - Purchase,6.89,2170.0,53197.0,0.04,14951.0
2022-03-30,2022-03-28,OFC,Corporate Office Properties Trust,Thor Greg J,"SVP--CAO, Controller",S - Sale,29.05,-4333.0,18096.0,-19.0,-125859.0
2022-03-30,2022-03-29,MCB,Metropolitan Bank Holding Corp.,Defazio Mark R,"Pres, CEO",S - Sale+OE,106.86,-5336.0,93268.0,-5.0,-570193.0
2022-03-30,2022-03-29,MCB,Metropolitan Bank Holding Corp.,Defazio Mark R,"Pres, CEO",S - Sale+OE,106.64,-3974.0,89294.0,-4.0,-423767.0
2022-03-30,2022-03-29,LMB,"Limbach Holdings, Inc.",Young Norbert W.,Dir,P - Purchase,7.02,1000.0,24699.0,0.04,7020.0
2022-03-30,2022-03-29,MCB,Metropolitan Bank Holding Corp.,Defazio Mark R,"Pres, CEO",S - Sale+OE,106.41,-2467.0,86827.0,-3.0,-262502.0
2022-03-30,2022-03-29,EDSA,"Edesa Biotech, Inc.",Nijhawan Pardeep,"CEO, 10%",P - Purchase,3.02,2000.0,3288285.0,0.0,6034.0
2022-03-30,2022-03-29,VIRI,"Virios Therapeutics, Inc.",Pridgen William,Dir,P - Purchase,4.94,600.0,732253.0,0.0,2964.0
2022-03-30,2022-03-29,REGN,"Regeneron Pharmaceuticals, Inc.",Landry Robert E,EVP Finance CFO,S - Sale+OE,687.9,-2683.0,28973.0,-8.0,-1845630.0
2022-03-30,2022-03-29,TCON,"Tracon Pharmaceuticals, Inc.",Brown Scott B.,CFO,P - Purchase,2.82,1000.0,8628.0,0.13,2820.0
2022-03-30,2022-03-28,IRMD,Iradimed Corp,Susi Roger E.,"Pres, CEO, COB, 10%",S - Sale,52.95,-10000.0,5397950.0,0.0,-529546.0
2022-03-30,2022-03-28,CMTV,Community Bancorp /vt,Couture Jacques R,Dir,P - Purchase,22.75,750.0,35184.0,0.02,17063.0
2022-03-30,2022-03-29,PQEFF,Petroteq Energy Inc.,Cantone Anthony J,10%,P - Purchase,0.32,426100.0,77974576.0,0.01,134903.0
2022-03-30,2022-03-29,LPTH,Lightpath Technologies Inc,Peck Darcie,Dir,P - Purchase,2.08,22500.0,45907.0,0.96,46876.0
2022-03-30,2022-03-28,RMBS,Rambus Inc,Seraphin Luc,"Pres, CEO",S - Sale,32.3,-12500.0,276182.0,-4.0,-403778.0
2022-03-30,2022-03-28,CLNN,Clene Inc.,Matlin David J,Dir,P - Purchase,3.16,18648.0,1861397.0,0.01,58933.0
2022-03-30,2022-03-28,MTEX,Mannatech Inc,Robbins Kevin Andrew,Dir,S - Sale,36.57,-1100.0,13031.0,-8.0,-40227.0
2022-03-30,2022-03-29,CYTH,"Cyclo Therapeutics, Inc.",Sieger Markus,Dir,P - Purchase,2.73,10000.0,81689.0,0.14,27300.0
2022-03-30,2022-03-29,NXST,"Nexstar Media Group, Inc.",Muse John R,Dir,S - Sale,186.93,-10775.0,2400.0,-82.0,-2014115.0
2022-03-30,2022-03-28,AXR,Amrep Corp.,Karabots Nick G,10%,S - Sale,10.45,-2096061.0,0.0,-100.0,-21903837.0
2022-03-30,2022-03-28,DRI,Darden Restaurants Inc,Chugg Juliana L,Dir,P - Purchase,129.02,1925.0,1925.0,0.0,248354.0
