FilingDate,TradeDate,Ticker,CompanyName,InsiderName,Title,TradeType,Price,Qty,Owned,DeltaOwn,Value
2021-06-04,2021-06-03,TPL,Texas Pacific Land Corp,Stahl Murray,Dir,P - Purchase,1470.0,29.0,376635.0,0.0,42630.0
2021-06-04,2021-06-03,DCI,Donaldson Co Inc,Hoffman Michael J,Dir,S - Sale+OE,63.71,-14400.0,64015.0,-18.0,-917424.0
2021-06-04,2021-06-03,HTLD,Heartland Express Inc,Sullivan Michael John,Dir,P - Purchase,17.8,1000.0,12452.0,9.0,17800.0
2021-06-04,2021-06-03,RRBI,Red River Bancshares Inc,Turner Harold W.,See Remarks,S - Sale,54.92,-500.0,40500.0,-1.0,-27460.0
2021-06-04,2021-06-03,HRL,Hormel Foods Corp /de/,Neufeldt Swen,Group VP,S - Sale+OE,49.5,-6200.0,22675.0,-21.0,-306908.0
2021-06-04,2021-06-03,SGRP,"Spar Group, Inc.",Belzer Kori,Chief Operations Officer,S - Sale,1.43,-27963.0,2846.0,-91.0,-40098.0
2021-06-04,2021-06-03,MRCY,Mercury Systems Inc,McCarthy Michelle M,"VP, CAO",S - Sale,65.32,-801.0,9478.0,-8.0,-52317.0
2021-06-04,2021-06-03,MCO,Moodys Corp /de/,Goggins John J,"EVP, GC",S - Sale,334.38,-4520.0,11861.0,-28.0,-1511398.0
2021-06-04,2021-06-03,AME,Ametek Inc/,Oscher Ronald J,CHIEF ADMINISTRATIVE OFFICER,S - Sale+OE,136.76,-39650.0,35217.0,-53.0,-5422467.0
2021-06-04,2021-06-03,GLW,Corning Inc /ny,Ferguson Roger W. Jr.,Dir,P - Purchase,42.5,1410.0,5518.0,34.0,59925.0
2021-06-04,2021-06-03,RGR,Sturm Ruger & Co Inc,Dineen Thomas Anthony,"Treasurer, CFO",S - Sale,80.0,-544.0,24657.0,-2.0,-43520.0
2021-06-04,2021-06-03,SFBS,"Servisfirst Bancshares, Inc.",Foshee William M,"EVP, CFO",S - Sale,69.03,-7000.0,325713.0,-2.0,-483210.0
2021-06-04,2021-06-03,CBNK,Capital Bancorp Inc,Bernstein Joshua,Dir,S - Sale+OE,22.25,-1000.0,835096.0,0.0,-22250.0
2021-06-04,2021-06-03,MITI,"Mitesco, Inc.",Diamond Lawrence M.,CEO,P - Purchase,0.26,60000.0,3695471.0,2.0,15726.0
2021-06-04,2021-06-03,CRL,"Charles River Laboratories International, Inc.",Knell Michael Gunnar,"CSVP, Chief Accounting Officer",S - Sale+OE,329.76,-800.0,4230.0,-16.0,-263809.0
2021-06-04,2021-06-03,INO,"Inovio Pharmaceuticals, Inc.",Kies Peter,CFO,S - Sale,8.03,-10000.0,155288.0,-6.0,-80300.0
2021-06-04,2021-06-04,GOOG,Alphabet Inc.,Page Lawrence,"Dir, 10%",S - Sale+OE,2388.7,-13889.0,0.0,-100.0,-33176654.0
2021-06-04,2021-06-04,MSEX,Middlesex Water Co,Reinhard Walter G,Dir,S - Sale,86.17,-300.0,7951.0,-4.0,-25851.0
2021-06-04,2021-06-04,SSY,Sunlink Health Systems Inc,Turner Howard E,Dir,S - Sale,3.12,-53421.0,228254.0,-19.0,-166674.0
2021-06-04,2021-06-04,TIPT,Tiptree Inc.,Ilany Jonathan,CEO,P - Purchase,9.97,1930.0,196282.0,1.0,19242.0
2021-06-04,2021-06-04,FELE,Franklin Electric Co Inc,Davis Delancey W,"Pres, Headwater Companies",S - Sale,82.5,-400.0,14167.0,-3.0,-33000.0
2021-06-04,2021-06-04,CHH,Choice Hotels International Inc /de,McDowell Robert J,Chief Commercial Officer,S - Sale+OE,119.65,-3697.0,31588.0,-10.0,-442346.0
2021-06-04,2021-06-04,CADE,Cadence Bancorporation,Evans Joseph W,Dir,S - Sale,22.41,-21500.0,369669.0,-5.0,-481815.0
2021-06-04,2021-06-04,HVBC,"Hv Bancorp, Inc.",Thompson Travis J,"COB, Pres, CEO",P - Purchase,20.86,1000.0,52006.0,2.0,20857.0
2021-06-04,2021-06-04,MDRX,"Allscripts Healthcare Solutions, Inc.",Klayko Michael,Dir,S - Sale,18.0,-113000.0,66581.0,-63.0,-2034113.0
2021-06-04,2021-06-04,ALLK,Allakos Inc.,Rasmussen Henrik S Md,Chief Medical Officer,S - Sale,89.6,-2435.0,100985.0,-2.0,-218176.0
2021-06-04,2021-06-03,TURN,180 Degree Capital Corp. /ny/,Wolfe Daniel B,Pres,P - Purchase,8.05,2500.0,135000.0,2.0,20125.0
2021-06-04,2021-06-03,CZWI,Citizens Community Bancorp Inc.,Bianchi Stephen M,"CEO, Pres",P - Purchase,13.9,500.0,95148.0,1.0,6950.0
2021-06-04,2021-06-03,SAM,Boston Beer Co Inc,Koch C James,"COB, 10%",S - Sale,1080.46,-2500.0,265407.0,-1.0,-2701144.0
2021-06-04,2021-06-03,AFL,Aflac Inc,Kiser Georgette D.,Dir,P - Purchase,57.34,50.0,10016.0,1.0,2867.0
2021-06-04,2021-06-03,KN,Knowles Corp,Barnes Keith,Dir,S - Sale,20.28,-6725.0,67674.0,-9.0,-136383.0
2021-06-04,2021-06-04,GOOG,Alphabet Inc.,Page Lawrence,"Dir, 10%",S - Sale+OE,2443.22,-13889.0,19944169.0,0.0,-33933863.0
2021-06-04,2021-06-03,ROK,"Rockwell Automation, Inc",Nicolas Ernest,"SVP,Chief Supply Chain Officer",S - Sale+OE,275.21,-334.0,5862.0,-5.0,-91919.0
2021-06-04,2021-06-03,RGR,Sturm Ruger & Co Inc,Cosentino John A Jr,Dir,S - Sale,80.0,-1400.0,5974.0,-19.0,-112000.0
2021-06-04,2021-06-03,SILK,Silk Road Medical Inc,Lasersohn Jack W,Dir,S - Sale,45.6,-5427.0,4769.0,-53.0,-247471.0
2021-06-04,2021-06-03,GEG,"Great Elm Group, Inc.",Parmelee James P,Dir,P - Purchase,2.75,5000.0,106678.0,5.0,13751.0
2021-06-04,2021-06-03,TSE,Trinseo S.A.,Johnson Klynne,Dir,S - Sale,66.92,-2576.0,8805.0,-23.0,-172386.0
2021-06-04,2021-06-03,RDI,Reading International Inc,Cotter Ellen M,"Dir, Pres, CEO, 10%",S - Sale,6.76,-8000.0,2207314.0,0.0,-54119.0
2021-06-04,2021-06-03,RDI,Reading International Inc,James J. Cotter Living Trust,"Member of Sec.13(d)(3) Group, 10%",S - Sale,6.76,-8000.0,1416649.0,-1.0,-54119.0
2021-06-04,2021-06-03,RDI,Reading International Inc,Cotter Margaret,"Chairperson, EVP - RE Dev, NY, 10%",S - Sale,6.76,-8000.0,2261481.0,0.0,-54119.0
2021-06-04,2021-06-03,CNMD,Conmed Corp,Hartman Curt R,"Pres, CEO, Chair",S - Sale,132.09,-42347.0,67480.0,-39.0,-5593488.0
2021-06-04,2021-06-03,VEEV,Veeva Systems Inc,Faddis Jonathan,"SVP, Gen. Counsel, Secretary",S - Sale+OE,285.29,-959.0,3517.0,-21.0,-273588.0
2021-06-04,2021-06-03,RMNI,"Rimini Street, Inc.",Brossard Gerard,COO,S - Sale+OE,6.4,-23054.0,43612.0,-35.0,-147546.0
2021-06-04,2021-06-03,BLBD,Blue Bird Corp,Horlock Phil,"Pres, CEO",S - Sale+OE,26.45,-4119.0,422959.0,-1.0,-108948.0
2021-06-04,2021-06-03,RMNI,"Rimini Street, Inc.",Ravin Seth A.,"CEO, COB",S - Sale+OE,6.4,-20814.0,12936547.0,0.0,-133210.0
2021-06-04,2021-06-03,ZIP,"Ziprecruiter, Inc.",Garefis Amy,Principal Accounting Officer,S - Sale,24.0,-5000.0,126944.0,-4.0,-120000.0
2021-06-04,2021-06-03,ZIP,"Ziprecruiter, Inc.",Yarbrough Timothy G.,Chief Business Officer,S - Sale,23.9,-1500.0,356163.0,0.0,-35850.0
2021-06-04,2021-06-03,ZIP,"Ziprecruiter, Inc.",Zwelling Jeffrey,COO,S - Sale,24.4,-16454.0,1785609.0,-1.0,-401478.0
2021-06-04,2021-06-03,AMPH,"Amphastar Pharmaceuticals, Inc.",Petersen Floyd F.,Dir,S - Sale+OE,18.65,-10000.0,73354.0,-12.0,-186527.0
2021-06-04,2021-06-03,INFN,Infinera Corp,Fallon Thomas J,Dir,S - Sale,10.12,-172564.0,1530062.0,-10.0,-1746641.0
2021-06-04,2021-06-03,ACRS,"Aclaris Therapeutics, Inc.",Ali-Jackson Kamil,GC,S - Sale,21.96,-9492.0,122196.0,-7.0,-208421.0
2021-06-04,2021-06-03,SGEN,Seagen Inc.,Himes Vaughn B,Chief Technical Officer,S - Sale+OE,144.91,-10697.0,173617.0,-6.0,-1550090.0
2021-06-04,2021-06-03,SGEN,Seagen Inc.,Siegall Clay B,"Pres, CEO",S - Sale+OE,144.51,-29353.0,715209.0,-4.0,-4241801.0
2021-06-04,2021-06-03,DYAI,Dyadic International Inc,Rawson Ping Wang,CFO,P - Purchase,3.73,11000.0,45500.0,32.0,41066.0
2021-06-04,2021-06-03,KTOS,"Kratos Defense & Security Solutions, Inc.",Mills Thomas E IV,"Pres, C5ISR Div.",S - Sale,25.1,-15116.0,15832.0,-49.0,-379412.0
2021-06-04,2021-06-03,AMC,"Amc Entertainment Holdings, Inc.",Frank Elizabeth F,"EVP, CHIEF CONTENT OFFICER",S - Sale,43.54,-21462.0,92318.0,-19.0,-934455.0
2021-06-04,2021-06-03,SAFE,Safehold Inc.,Istar Inc.,10%,P - Purchase,70.94,28191.0,35120053.0,0.0,1999869.0
2021-06-04,2021-06-03,CYTK,Cytokinetics Inc,Blum Robert I,"Pres, CEO",S - Sale+OE,20.61,-5000.0,361729.0,-1.0,-103044.0
2021-06-04,2021-06-03,AMC,"Amc Entertainment Holdings, Inc.",Chavarria Carla C,"SVP, CHRO",S - Sale,62.67,-40346.0,44183.0,-48.0,-2528548.0
2021-06-04,2021-06-03,KYMR,"Kymera Therapeutics, Inc.",Jacobs Bruce N.,CFO,S - Sale+OE,46.87,-10000.0,7256.0,-58.0,-468695.0
2021-06-04,2021-06-03,MRNA,"Moderna, Inc.",Bancel Stephane,CEO,S - Sale,188.89,-10000.0,22715120.0,0.0,-1888900.0
2021-06-04,2021-06-03,NCR,Ncr Corp,Kiser Georgette D.,Dir,P - Purchase,46.28,50.0,20293.0,0.0,2314.0
2021-06-04,2021-06-03,AMC,"Amc Entertainment Holdings, Inc.",Saich Anthony J,Dir,S - Sale,58.5,-10330.0,33101.0,-24.0,-604305.0
2021-06-04,2021-06-03,JAMF,Jamf Holding Corp.,Putman Jill,CFO,S - Sale+OE,37.01,-1325.0,173344.0,-1.0,-49035.0
2021-06-04,2021-06-03,MTB,M&t Bank Corp,Warman D Scott N,EVP,S - Sale+OE,163.0,-4000.0,22353.0,-15.0,-652000.0
2021-06-04,2021-06-03,JCI,Johnson Controls International Plc,Donofrio John,"EVP, GC",S - Sale,65.83,-40000.0,33244.0,-55.0,-2633200.0
2021-06-04,2021-06-03,HII,"Huntington Ingalls Industries, Inc.",Wyatt D R,"Corp VP, Treasurer",S - Sale,216.3,-500.0,21432.0,-2.0,-108151.0
2021-06-04,2021-06-03,JCI,Johnson Controls International Plc,Oliver George,"COB, CEO",S - Sale+OE,66.36,-176754.0,1138633.0,-13.0,-11728700.0
2021-06-04,2021-06-03,ATAO,Altair International Corp.,"Fourth Street Fund, LP",Owner of 45% of Issuer,S - Sale,0.11,-19100000.0,250593050.0,-7.0,-2101000.0
2021-06-04,2021-06-03,KBLB,"Kraig Biocraft Laboratories, Inc",Thompson Kimberly Kraig,"CEO, CFO, 10%",S - Sale,0.0,-35585.0,204257299.0,0.0,0.0
2021-06-04,2021-06-03,ASH,Ashland Global Holdings Inc,Boni Eric N,Principal Accounting Officer,S - Sale+OE,93.88,-2429.0,17513.0,-12.0,-228035.0
2021-06-04,2021-06-03,LIND,"Lindblad Expeditions Holdings, Inc.","Smith, Jr. Thomas S.",Dir,S - Sale,17.34,-55124.0,223192.0,-20.0,-955850.0
2021-06-04,2021-06-03,VSTO,Vista Outdoor Inc.,Vanderbrink Jason R,"Pres, Ammunition",S - Sale,43.48,-8951.0,76957.0,-10.0,-389194.0
2021-06-04,2021-06-03,DVN,Devon Energy Corp/de,Cameron Dennis C,"EVP, GC",S - Sale,31.26,-9632.0,317587.0,-3.0,-301096.0
2021-06-04,2021-06-04,NARI,"Inari Medical, Inc.",Hoffman William,"Pres, CEO",S - Sale,83.66,-30000.0,891058.0,-3.0,-2509698.0
2021-06-04,2021-06-03,ALG,Alamo Group Inc,Robinson Ronald A,Employee,S - Sale,151.33,-3913.0,220783.0,-2.0,-592148.0
2021-06-04,2021-06-03,WMT,Walmart Inc.,McKenna Judith J,EVP,S - Sale,141.14,-15000.0,352139.0,-4.0,-2117133.0
2021-06-04,2021-06-03,AMC,"Amc Entertainment Holdings, Inc.",Locke Gary,Dir,S - Sale,49.82,-34293.0,19565.0,-64.0,-1708553.0
2021-06-04,2021-06-03,IESC,"Ies Holdings, Inc.",Gendell Jeffrey L Et Al,"CEO, 10%",S - Sale,55.15,-102.0,11599661.0,0.0,-5625.0
2021-06-04,2021-06-03,ALB,Albemarle Corp,Barichivich John Clarence III,"VP, Controller, CAO",S - Sale,167.85,-1340.0,3315.0,-29.0,-224920.0
2021-06-04,2021-06-03,BILL,"Bill.Com Holdings, Inc.",Cakebread Steven,Dir,S - Sale+OE,148.98,-2000.0,0.0,-100.0,-297964.0
2021-06-04,2021-06-03,AMC,"Amc Entertainment Holdings, Inc.",McDonald John D,"EVP, US OPERATIONS",S - Sale,56.59,-30000.0,93739.0,-24.0,-1697700.0
2021-06-04,2021-06-03,VCYT,"Veracyte, Inc.",Holstein Jens,Dir,P - Purchase,35.19,2000.0,2000.0,99999.0,70389.0
2021-06-04,2021-06-03,HYRE,Hyrecar Inc.,Mellis Grace,Dir,S - Sale,17.61,-17652.0,236000.0,-7.0,-310891.0
2021-06-04,2021-06-03,BATL,Battalion Oil Corp,Germann Scott,Dir,S - Sale,12.54,-1801.0,2438.0,-42.0,-22585.0
2021-06-04,2021-06-03,PKBK,"Parke Bancorp, Inc.",Pennoni Celestino R,Dir,S - Sale,21.5,-5000.0,294679.0,-2.0,-107500.0
2021-06-04,2021-06-03,AMC,"Amc Entertainment Holdings, Inc.",Ellis Daniel E,"SVP DEVELOPMENT, INTERNATION",S - Sale,49.52,-13766.0,67528.0,-17.0,-681659.0
2021-06-07,2021-06-07,CARA,"Cara Therapeutics, Inc.",Posner Christopher,Dir,S - Sale+OE,13.04,-2304.0,16096.0,-13.0,-30044.0
2021-06-07,2021-06-07,ZS,"Zscaler, Inc.",Blasing Karen,Dir,S - Sale+OE,188.89,-2000.0,27387.0,-7.0,-377784.0
2021-06-07,2021-06-07,GOOG,Alphabet Inc.,Hennessy John L,Dir,S - Sale,2449.71,-70.0,3638.0,-2.0,-171479.0
2021-06-07,2021-06-07,CUBI,"Customers Bancorp, Inc.",Hedde Glenn,Pres Mortgage WarehouseLending,S - Sale,41.65,-2661.0,71044.0,-4.0,-110822.0
2021-06-07,2021-06-07,CUBI,"Customers Bancorp, Inc.",Hedde Glenn,Pres Mortgage WarehouseLending,S - Sale,42.03,-11681.0,59363.0,-16.0,-490983.0
2021-06-07,2021-06-07,SCHW,Schwab Charles Corp,Schwab Charles R.,COB,S - Sale,75.43,-28000.0,117848258.0,0.0,-2112096.0
2021-06-07,2021-06-07,CCOI,"Cogent Communications Holdings, Inc.",Kilmer Henry W,VP of IP Engineering,S - Sale,76.09,-2400.0,33600.0,-7.0,-182604.0
2021-06-07,2021-06-07,CCOI,"Cogent Communications Holdings, Inc.",Kummer Raymond B,"CTO, VP Optical Transport",S - Sale,77.01,-2400.0,52800.0,-4.0,-184812.0
2021-06-07,2021-06-07,CWT,California Water Service Group,Healey David B,"VP, Controller",S - Sale,57.0,-500.0,15755.0,-3.0,-28500.0
2021-06-07,2021-06-07,FSEA,First Seacoast Bancorp,Donovan Richard M,"SVP, CFO",P - Purchase,9.7,1000.0,14413.0,7.0,9700.0
2021-06-07,2021-06-07,ALLK,Allakos Inc.,Tomasi Adam,"Pres, COO",S - Sale,91.67,-3129.0,155302.0,-2.0,-286826.0
2021-06-07,2021-06-07,AI,"C3.Ai, Inc.","Tpg Group Holdings (Sbs) Advisors, Inc.",10%,S - Sale,62.67,-2500000.0,11095656.0,-18.0,-156671750.0
2021-06-07,2021-06-07,KRTX,"Karuna Therapeutics, Inc.",Olson Laurie J,Dir,S - Sale+OE,112.93,-4000.0,0.0,-100.0,-451720.0
2021-06-07,2021-06-07,HALO,"Halozyme Therapeutics, Inc.",Torley Helen,"Pres, CEO",S - Sale+OE,39.66,-50000.0,537160.0,-9.0,-1982950.0
2021-06-07,2021-06-07,SHO,"Sunstone Hotel Investors, Inc.",Klein David M,GC,S - Sale,13.29,-25000.0,128115.0,-16.0,-332155.0
2021-06-07,2021-06-07,TTEK,Tetra Tech Inc,Volpi Kirsten M,Dir,S - Sale,119.15,-5575.0,13997.0,-28.0,-664261.0
2021-06-07,2021-06-07,CARA,"Cara Therapeutics, Inc.",Ives Jeffrey L.,Dir,S - Sale+OE,13.05,-2520.0,15380.0,-14.0,-32886.0
2021-06-07,2021-06-07,CARA,"Cara Therapeutics, Inc.",Vogelbaum Martin,Dir,S - Sale+OE,13.05,-8640.0,20160.0,-30.0,-112752.0
2021-06-07,2021-06-07,AMC,"Amc Entertainment Holdings, Inc.",Koch Howard Winchel Jr,Dir,S - Sale,55.34,-14277.0,31101.0,-31.0,-790072.0
2021-06-08,2021-06-07,SPT,"Sprout Social, Inc.",Howard Justyn Russell,"COB, CEO, 10%",S - Sale+OE,74.55,-120000.0,175002.0,-41.0,-8945963.0
2021-06-08,2021-06-07,CRVL,Corvel Corp,Combs Michael G,"CEO, Pres",S - Sale+OE,119.0,-15500.0,2137.0,-88.0,-1844559.0
2021-06-08,2021-06-07,TPL,Texas Pacific Land Corp,Stahl Murray,Dir,P - Purchase,1507.0,29.0,376693.0,0.0,43703.0
2021-06-08,2021-06-07,KELYA,Kelly Services Inc,Dutton Jane E,Dir,S - Sale+OE,25.3,-233.0,13835.0,-2.0,-5895.0
2021-06-08,2021-06-07,MLAB,Mesa Laboratories Inc /co/,Owens Gary M,"Pres, CEO",S - Sale,264.0,-1350.0,8513.0,-14.0,-356400.0
2021-06-08,2021-06-07,EL,Estee Lauder Companies Inc,Hockaday Irvine O Jr,Dir,S - Sale,302.23,-2740.0,0.0,-100.0,-828110.0
2021-06-08,2021-06-07,ACTG,Acacia Research Corp,Rosenstein Richard Jay,CFO,S - Sale,5.51,-9600.0,76900.0,-11.0,-52896.0
2021-06-08,2021-06-07,ICD,"Independence Contract Drilling, Inc.",Minmier James,Dir,P - Purchase,4.11,4000.0,11198.0,56.0,16434.0
2021-06-08,2021-06-07,AXTI,Axt Inc,Young Morris S,CEO,S - Sale,10.48,-40000.0,1650589.0,-2.0,-419200.0
2021-06-08,2021-06-07,MDU,Mdu Resources Group Inc,Everist Thomas S,Dir,S - Sale+OE,33.7,-75000.0,725221.0,-9.0,-2527725.0
2021-06-08,2021-06-07,CC,Chemours Co,Bellezza Alisha,"Pres, Thermal Spec Solns",S - Sale+OE,36.17,-8913.0,18813.0,-32.0,-322383.0
2021-06-08,2021-06-07,VIAV,Viavi Solutions Inc.,Belluzzo Richard,Dir,S - Sale,17.34,-2450.0,214105.0,-1.0,-42483.0
2021-06-08,2021-06-07,SAFT,Safety Insurance Group Inc,Manning Peter J,Dir,S - Sale,83.14,-3000.0,6000.0,-33.0,-249420.0
2021-06-08,2021-06-07,LLY,Eli Lilly & Co,Lilly Endowment Inc,10%,S - Sale,224.72,-230000.0,109872100.0,0.0,-51685008.0
2021-06-08,2021-06-07,NWPX,Northwest Pipe Co,Larson Keith R,Dir,S - Sale,31.77,-1000.0,20313.0,-5.0,-31769.0
2021-06-08,2021-06-07,SHEN,Shenandoah Telecommunications Co/va/,Pirtle William L,"SVP - Sales, Marketing",S - Sale,50.98,-10000.0,35979.0,-22.0,-509818.0
2021-06-08,2021-06-07,FORD,"Forward Industries, Inc.",Severino Paul Jean,COO of Subsidiary,S - Sale,2.62,-10000.0,85918.0,-10.0,-26228.0
2021-06-08,2021-06-07,NOTV,"Inotiv, Inc.",Sagartz John E,Chief Strategy Officer,P - Purchase,28.7,1742.0,648524.0,0.0,49995.0
2021-06-08,2021-06-07,JCI,Johnson Controls International Plc,Minella Lynn C,"VP, CHRO",S - Sale+OE,66.44,-75325.0,77009.0,-49.0,-5004713.0
2021-06-08,2021-06-07,CDAY,Ceridian Hcm Holding Inc.,Turner Leagh Erin,"Pres, COO",S - Sale+OE,85.61,-4000.0,113111.0,-3.0,-342440.0
2021-06-08,2021-06-07,XYL,Xylem Inc.,McShane Geri-Michelle,Chief Accounting Officer,S - Sale+OE,119.33,-1984.0,1921.0,-51.0,-236751.0
2021-06-08,2021-06-07,HQI,"Hirequest, Inc.",Hagenbuch Lawrence F,Dir,P - Purchase,17.83,1000.0,70108.0,1.0,17834.0
2021-06-08,2021-06-07,TDG,Transdigm Group Inc,Stein Kevin M,"Pres, CEO",S - Sale+OE,664.5,-40000.0,1347.0,-97.0,-26579841.0
2021-06-08,2021-06-07,TBBK,"Bancorp, Inc.",Cohen Daniel G,Dir,S - Sale,26.08,-35000.0,202435.0,-15.0,-912905.0
2021-06-08,2021-06-07,SRCL,Stericycle Inc,Ginnetti Daniel,EVP International,S - Sale+OE,76.09,-24291.0,8911.0,-73.0,-1848369.0
2021-06-08,2021-06-07,REGN,"Regeneron Pharmaceuticals, Inc.",McCourt Marion,EVP Commercial,S - Sale+OE,511.65,-1000.0,17146.0,-6.0,-511650.0
2021-06-08,2021-06-07,REGN,"Regeneron Pharmaceuticals, Inc.",Goldstein Joseph L,Dir,S - Sale+OE,525.0,-1930.0,5891.0,-25.0,-1013250.0
2021-06-08,2021-06-07,SAM,Boston Beer Co Inc,Koch C James,"COB, 10%",S - Sale,1081.86,-2500.0,260407.0,-1.0,-2704646.0
2021-06-08,2021-06-07,SAM,Boston Beer Co Inc,Troupe Quincy B,"SVP, Supply Chain",S - Sale+OE,1100.21,-471.0,5646.0,-8.0,-518199.0
2021-06-08,2021-06-07,XYL,Xylem Inc.,Flinton David,SVP,S - Sale,118.78,-13966.0,12333.0,-53.0,-1658912.0
2021-06-08,2021-06-07,EPAM,"Epam Systems, Inc.",Shekhter Elaina,"SVP, CMO",S - Sale+OE,485.02,-11744.0,6284.0,-65.0,-5696020.0
2021-06-08,2021-06-07,CZNC,Citizens & Northern Corp,Pellegrino Frank G,Dir,P - Purchase,24.9,91.0,23192.0,0.0,2266.0
2021-06-08,2021-06-07,GLPI,"Gaming & Leisure Properties, Inc.",Moore Brandon John,"EVP, GC,amp; Sec",S - Sale,48.02,-10000.0,166502.0,-6.0,-480200.0
2021-06-08,2021-06-07,IRDM,Iridium Communications Inc.,Frazier Leon Anthony,Dir,P - Purchase,37.26,2600.0,6642.0,64.0,96876.0
2021-06-08,2021-06-08,NRIM,Northrim Bancorp Inc,McCambridge David J,Dir,P - Purchase,45.57,545.0,8078.0,7.0,24837.0
2021-06-08,2021-06-08,AFG,American Financial Group Inc,Jacobs Terry S,Dir,S - Sale,122.02,-131.0,6000.0,-2.0,-15984.0
2021-06-08,2021-06-08,FMBM,F&m Bank Corp,Hanna Mark Christopher,President & CEO,P - Purchase,29.7,51.0,10004.0,1.0,1520.0
2021-06-08,2021-06-08,FMBM,F&m Bank Corp,Shillingburg Stephanie E,Executive Vice President,P - Purchase,29.7,19.0,8834.0,0.0,577.0
2021-06-08,2021-06-08,FMBM,F&m Bank Corp,Comer Carrie A,EVP & CFO,P - Purchase,29.7,4.0,5254.0,0.0,127.0
2021-06-08,2021-06-07,BYND,"Beyond Meat, Inc.",Shah Sanjay C,COO,S - Sale,151.31,-4833.0,38843.0,-11.0,-731284.0
2021-06-08,2021-06-08,OFC,Corporate Office Properties Trust,Kesler Steven D,Dir,S - Sale,29.64,-8000.0,37568.0,-18.0,-237142.0
2021-06-08,2021-06-08,REG,Regency Centers Corp,Roth Alan Todd,Managing Director,S - Sale,67.6,-3000.0,9117.0,-25.0,-202797.0
2021-06-08,2021-06-07,AIN,Albany International Corp /de/,Halftermeyer Daniel A,"Pres, PMC",S - Sale+OE,87.45,-3100.0,81655.0,-4.0,-271101.0
2021-06-08,2021-06-07,BEEM,Beam Global,Davidson Peter Warner,Dir,S - Sale,35.88,-10000.0,38034.0,-21.0,-358791.0
2021-06-08,2021-06-08,RSSS,"Research Solutions, Inc.",Nissan Marc,CTO,S - Sale,2.41,-20000.0,588020.0,-3.0,-48200.0
2021-06-08,2021-06-08,NTNX,"Nutanix, Inc.",Boynton Aaron,Chief Accounting Officer,S - Sale,34.85,-2000.0,25880.0,-7.0,-69695.0
2021-06-08,2021-06-08,AI,"C3.Ai, Inc.",Rice Condoleezza,Dir,S - Sale+OE,61.44,-55119.0,74974.0,-42.0,-3386233.0
2021-06-08,2021-06-08,STTK,"Shattuck Labs, Inc.",Thomson Erin Ator,GC,S - Sale,30.0,-3000.0,88259.0,-3.0,-90000.0
2021-06-08,2021-06-08,LDI,"Loandepot, Inc.",Carrillo Nicole,"EVP, Chief Accounting OFficer",S - Sale,13.87,-11867.0,18688.0,-39.0,-164568.0
2021-06-08,2021-06-08,INFN,Infinera Corp,Fernicola Michael H,Chief Accounting Officer,S - Sale+OE,10.69,-853.0,0.0,-100.0,-9119.0
2021-06-08,2021-06-08,ATHX,"Athersys, Inc / New",Harrington John J,"Exec Vice Pres, CSO",S - Sale,1.75,-27107.0,672395.0,-4.0,-47554.0
2021-06-08,2021-06-08,EVA,"Enviva Partners, LP",Bumgarner John C Jr,Dir,P - Purchase,45.5,32967.0,222825.0,17.0,1499999.0
2021-06-08,2021-06-08,CHRS,"Coherus Biosciences, Inc.",Lanfear Dennis M,"Pres, CEO",S - Sale+OE,13.56,-31054.0,1026907.0,-3.0,-421229.0
2021-06-08,2021-06-08,DCO,Ducommun Inc /de/,Rogers Rose F,"VP, CHRO",S - Sale,56.57,-1231.0,37722.0,-3.0,-69638.0
2021-06-08,2021-06-08,CHRA,"Charah Solutions, Inc.",Sewell Scott Andrew,"Pres, CEO",P - Purchase,5.95,2470.0,666473.0,0.0,14704.0
2021-06-08,2021-06-08,REG,Regency Centers Corp,Wibbenmeyer Nicholas Andrew,Managing Director,S - Sale,66.82,-1921.0,5586.0,-26.0,-128360.0
2021-06-08,2021-06-08,CVCY,Central Valley Community Bancorp,Lauhon Blaine,EVP,S - Sale+OE,21.5,-12000.0,6530.0,-65.0,-258000.0
2021-06-08,2021-06-07,BXRX,"Baudax Bio, Inc.",Churchill Winston J,Dir,P - Purchase,0.78,25000.0,163685.0,18.0,19509.0
2021-06-08,2021-06-07,QRVO,"Qorvo, Inc.",Harrison Gina,"VP, Corporate Controller",S - Sale,183.25,-1113.0,15403.0,-7.0,-203957.0
2021-06-08,2021-06-07,QUOT,Quotient Technology Inc.,Raskin Scott David,Pres,S - Sale,11.15,-5000.0,714479.0,-1.0,-55770.0
2021-06-08,2021-06-07,IRBT,Irobot Corp,Miller Andrew,Dir,S - Sale,97.48,-1046.0,5339.0,-16.0,-101964.0
2021-06-08,2021-06-07,ALKS,Alkermes Plc.,Gaffin David Joseph,"SVP, CLO, Alkermes, Inc.",S - Sale+OE,24.0,-13500.0,74597.0,-15.0,-324000.0
2021-06-08,2021-06-07,IRBT,Irobot Corp,Finney Elisha W,Dir,S - Sale,97.48,-1067.0,6729.0,-14.0,-104011.0
2021-06-08,2021-06-07,IRBT,Irobot Corp,Ellinger Deborah G,Dir,S - Sale,97.48,-850.0,19920.0,-4.0,-82858.0
2021-06-08,2021-06-07,IRBT,Irobot Corp,Ali Mohamad,Dir,S - Sale,97.48,-897.0,13068.0,-6.0,-87440.0
