FilingDate,TradeDate,Ticker,CompanyName,InsiderName,Title,TradeType,Price,Qty,Owned,DeltaOwn,Value
2021-10-04,2021-09-30,CQP,"Cheniere Energy Partners, L.P.",Blackstone Holdings III L.P.,10%,P - Purchase,40.94,44517.0,203308691.0,0.0,1822337.0
2021-10-04,2021-09-30,EVRG,"Evergy, Inc.",Wilder C John,Dir,P - Purchase,62.43,60018.0,2408691.0,0.03,3746982.0
2021-10-04,2020-12-10,MMS,"Maximus, Inc.",Baylinson Ilene R.,Group GM,S - Sale,76.64,-16788.0,19682.0,-46.0,-1286714.0
2021-10-04,2021-10-01,RDNT,"Radnet, Inc.",Hames Norman R,"Pres, COO-West Operations",S - Sale,28.57,-35000.0,267915.0,-12.0,-999987.0
2021-10-04,2021-10-01,ALK,"Alaska Air Group, Inc.",Tilden Bradley D,COB,S - Sale,60.74,-4875.0,114000.0,-4.0,-296098.0
2021-10-04,2021-10-01,PLMR,"Palomar Holdings, Inc.",Dowdell Robert E,Dir,S - Sale,80.86,-7500.0,56289.0,-12.0,-606461.0
2021-10-04,2021-10-01,SAIL,"Sailpoint Technologies Holdings, Inc.",Melin Heidi M,Dir,S - Sale,43.12,-2389.0,12925.0,-16.0,-103014.0
2021-10-04,2021-10-01,AFL,Aflac Inc,Moskowitz Joseph L,Dir,S - Sale,52.28,-100.0,18711.0,-1.0,-5228.0
2021-10-04,2021-07-01,MGUY,"Mogul Energy International, Inc.",Aura Oil Holdings Ltd.,10%,S - Sale,0.07,-249950.0,18548310.0,-1.0,-17746.0
2021-10-04,2021-10-01,ZUO,Zuora Inc,Pileggi Jennifer,"SVP, GC, Corp. Secretary",S - Sale+OE,16.81,-9167.0,64980.0,-12.0,-154105.0
2021-10-04,2021-09-30,TNET,"Trinet Group, Inc.",Chamberlain Paul Edward,Dir,S - Sale,95.88,-175.0,35485.0,0.0,-16779.0
2021-10-04,2021-10-01,ARAY,Accuray Inc,Green Brandon W,"VP, Interim CFO",S - Sale,3.95,-8755.0,123330.0,-7.0,-34582.0
2021-10-04,2021-10-01,NRIX,"Nurix Therapeutics, Inc.",Hansen Gwenn,Chief Scientific Officer,S - Sale+OE,29.92,-400.0,14197.0,-3.0,-11968.0
2021-10-04,2021-09-30,YMAB,"Y-Mabs Therapeutics, Inc.",Gad Thomas,See Remarks,S - Sale,28.26,-4000.0,1546927.0,0.0,-113054.0
2021-10-04,2021-10-01,PANW,Palo Alto Networks Inc,Zuk Nir,"EVP, CTO",S - Sale,480.91,-12000.0,875884.0,-1.0,-5770899.0
2021-10-04,2021-10-01,ZUO,Zuora Inc,McElhatton Todd,CFO,S - Sale+OE,16.81,-14123.0,40604.0,-26.0,-237419.0
2021-10-04,2021-09-30,ARAY,Accuray Inc,Levine Joshua,CEO,S - Sale,3.96,-15741.0,1088480.0,-1.0,-62334.0
2021-10-04,2021-10-01,PDCE,"Pdc Energy, Inc.",Brookman Barton R Jr,"Pres, CEO",S - Sale,44.73,-2000.0,356482.0,-1.0,-89458.0
2021-10-04,2021-10-01,ZUO,Zuora Inc,Traube Robert J.,Chief Revenue Officer,S - Sale+OE,16.81,-15693.0,34190.0,-31.0,-263812.0
2021-10-04,2021-09-30,ZUO,Zuora Inc,Tzuo Tien,"COB, CEO, 10%",S - Sale+OE,16.64,-30000.0,0.0,-100.0,-499093.0
2021-10-04,2021-10-01,RMNI,"Rimini Street, Inc.",Perica Michael L.,"EVP, CFO",S - Sale+OE,9.81,-8465.0,24868.0,-25.0,-83042.0
2021-10-04,2021-09-30,CQP,"Cheniere Energy Partners, L.P.",Cqp Rockies Platform LLC,10%,P - Purchase,40.94,44517.0,203308691.0,0.0,1822337.0
2021-10-04,2021-10-01,USIO,"Usio, Inc.",Long Michael R,Dir,S - Sale,5.91,-2132.0,1994343.0,0.0,-12593.0
2021-10-04,2021-10-01,ATUS,"Altice Usa, Inc.",Olsen Michael,"EVP, Gen. Counsel, Secy",S - Sale,20.69,-3000.0,26038.0,-10.0,-62070.0
2021-10-04,2021-10-01,SHRG,Sharing Services Global Corp,"Dss, Inc.",10%,P - Purchase,0.1,46103.0,91507081.0,0.0,4446.0
2021-10-04,2021-10-01,AVTR,"Avantor, Inc.",Gupta Rajiv,Dir,S - Sale,39.94,-100000.0,1079347.0,-8.0,-3994000.0
2021-10-04,2021-09-30,XPEL,"Xpel, Inc.",Constantine John,Former Director,S - Sale,76.07,-10000.0,829559.0,-1.0,-760696.0
2021-10-04,2021-10-01,EA,Electronic Arts Inc.,Bruzzo Chris,EVP,S - Sale,142.35,-2500.0,17658.0,-12.0,-355878.0
2021-10-04,2021-10-04,ZNTL,"Zentalis Pharmaceuticals, Inc.",Johnson David Michael,Dir,S - Sale,66.35,-12896.0,80959.0,-14.0,-855588.0
2021-10-04,2021-10-01,EA,Electronic Arts Inc.,Miele Laura,Chief Studios Officer,S - Sale,142.45,-3100.0,23632.0,-12.0,-441584.0
2021-10-04,2021-10-01,PUBM,"Pubmatic, Inc.",Chow Thomas C.,"GC, Secretary",S - Sale+OE,25.36,-804.0,0.0,-100.0,-20386.0
2021-10-04,2021-10-01,PUBM,"Pubmatic, Inc.",Pantelick Steven,CFO,S - Sale+OE,25.47,-1196.0,3030.0,-28.0,-30462.0
2021-10-04,2021-10-01,PUBM,"Pubmatic, Inc.",Goel Amar K.,"Chief Innovation Officer, 10%",S - Sale+OE,25.34,-1004.0,0.0,-100.0,-25438.0
2021-10-04,2021-09-30,ALCO,"Alico, Inc.",Arlon Valencia Holdings LLC,Dir,S - Sale,34.53,-1692.0,734729.0,0.0,-58419.0
2021-10-04,2021-10-01,PUBM,"Pubmatic, Inc.",Hirsch Jeffrey K.,Chief Commercial Officer,S - Sale+OE,25.47,-743.0,2082.0,-26.0,-18924.0
2021-10-04,2021-10-01,FN,Fabrinet,Grady Seamus,CEO,S - Sale,104.21,-5759.0,62457.0,-8.0,-600127.0
2021-10-04,2021-10-01,DECK,Deckers Outdoor Corp,Lafitte David E.,COO,S - Sale,360.73,-500.0,24999.0,-2.0,-180365.0
2021-10-04,2021-10-01,SWAV,"Shockwave Medical, Inc.",Puckett Dan,CFO,S - Sale+OE,195.47,-2500.0,45788.0,-5.0,-488686.0
2021-10-04,2021-10-04,ZNTL,"Zentalis Pharmaceuticals, Inc.",Sun Anthony Y,"Pres, CEO",S - Sale,66.33,-26799.0,2687095.0,-1.0,-1777707.0
2021-10-04,2021-10-01,ZNTL,"Zentalis Pharmaceuticals, Inc.",Bunker Kevin D.,COO,S - Sale,66.13,-8420.0,995417.0,-1.0,-556856.0
2021-10-04,2021-10-01,ZNTL,"Zentalis Pharmaceuticals, Inc.",Gallagher Cam,Dir,S - Sale,66.15,-10000.0,457203.0,-2.0,-661490.0
2021-10-04,2021-10-01,U,Unity Software Inc.,Riccitiello John S.,"Pres, CEO",S - Sale+OE,125.43,-229372.0,3725404.0,-6.0,-28770649.0
2021-10-04,2021-10-04,PUBM,"Pubmatic, Inc.",Goel Rajeev K.,"CEO, 10%",S - Sale+OE,24.09,-15000.0,0.0,-100.0,-361406.0
2021-10-04,2021-10-01,MWA,"Mueller Water Products, Inc.",Franklin Shirley C.,Dir,S - Sale+OE,15.28,-5112.0,60554.0,-8.0,-78111.0
2021-10-04,2021-10-01,RDN,Radian Group Inc,Hoffman Edward J,"Sr. EVP, GC",S - Sale,22.81,-3333.0,111272.0,-3.0,-76026.0
2021-10-04,2021-09-30,EOSE,"Eos Energy Enterprises, Inc.","B. Riley Financial, Inc.",10%,S - Sale+OE,14.19,-131886.0,5774832.0,-2.0,-1871367.0
2021-10-04,2021-10-01,PUBM,"Pubmatic, Inc.",Kumar Mukul,"Pres, Engineering",S - Sale+OE,25.35,-1055.0,0.0,-100.0,-26747.0
2021-10-04,2021-10-04,SIG,Signet Jewelers Ltd,Drosos Virginia,CEO,S - Sale,82.12,-25000.0,583054.0,-4.0,-2052995.0
2021-10-04,2021-09-30,TRUP,"Trupanion, Inc.",Plouf Tricia,"Co-Pres, CFO",S - Sale+OE,79.81,-3500.0,29581.0,-11.0,-279348.0
2021-10-04,2021-09-29,NOW,"Servicenow, Inc.",Chamberlain Paul Edward,Dir,S - Sale,620.0,-75.0,9981.0,-1.0,-46500.0
2021-10-04,2021-10-01,NTGR,"Netgear, Inc.",Lo Patrick Cs,CEO,S - Sale+OE,32.68,-7149.0,533363.0,-1.0,-233597.0
2021-10-04,2021-09-30,GDRX,"Goodrx Holdings, Inc.","Idea Men, LLC",10%,S - Sale+OE,41.08,-167557.0,0.0,-100.0,-6882624.0
2021-10-04,2021-10-01,GDRX,"Goodrx Holdings, Inc.",Slutsky Andrew,"Pres, Consumer",S - Sale+OE,43.03,-35018.0,3291947.0,-1.0,-1506965.0
2021-10-04,2021-10-01,EA,Electronic Arts Inc.,Singh Vijayanthimala,Chief People Officer,S - Sale,141.9,-800.0,22418.0,-3.0,-113520.0
2021-10-04,2021-10-01,SSD,"Simpson Manufacturing Co., Inc.",Dankel Roger,"Pres, Simpson Strong-Tie",S - Sale,107.77,-1500.0,31698.0,-5.0,-161655.0
2021-10-04,2021-09-30,FND,"Floor & Decor Holdings, Inc.",Christopherson David Victor,"EVP, GC",S - Sale+OE,122.6,-7853.0,45414.0,-15.0,-962737.0
2021-10-04,2021-10-01,FOLD,"Amicus Therapeutics, Inc.",Campbell Bradley L,COO,S - Sale+OE,10.0,-10515.0,457268.0,-2.0,-105150.0
2021-10-04,2021-10-01,FOLD,"Amicus Therapeutics, Inc.",Crowley John F,"COB, CEO",S - Sale,10.0,-7500.0,897240.0,-1.0,-75000.0
2021-10-04,2021-09-30,SNAP,Snap Inc,O'Sullivan Michael J.,GC,S - Sale,73.82,-6000.0,1146318.0,-1.0,-442949.0
2021-10-04,2021-09-30,QS,Quantumscape Corp,Mirro Justin E,Dir,S - Sale+OE,23.4,-186437.0,5859158.0,-3.0,-4362626.0
2021-10-04,2021-10-01,FOLD,"Amicus Therapeutics, Inc.",Whitman Burke W,Dir,P - Purchase,9.56,1500.0,63582.0,0.02,14346.0
2021-10-04,2021-09-30,FND,"Floor & Decor Holdings, Inc.",Robbins Brian K,"EVP - BUS. DVLPMT, STRATEGY",S - Sale+OE,122.61,-10813.0,32066.0,-25.0,-1325744.0
2021-10-04,2021-10-01,CRM,"Salesforce.Com, Inc.",Weaver Amy E,"Pres, CFO",S - Sale+OE,271.5,-6635.0,22728.0,-23.0,-1801403.0
2021-10-04,2021-09-30,FND,"Floor & Decor Holdings, Inc.",Denny Steven Alan,"EVP, Store Operations",S - Sale+OE,122.61,-2510.0,2440.0,-51.0,-307749.0
2021-10-04,2021-09-30,FTK,Flotek Industries Inc/cn/,Gibson John W Jr,"CEO, Pres",P - Purchase,1.22,2000.0,870593.0,0.0,2440.0
2021-10-04,2021-10-04,HALO,"Halozyme Therapeutics, Inc.",Torley Helen,"Pres, CEO",S - Sale+OE,40.09,-50000.0,537160.0,-9.0,-2004390.0
2021-10-04,2021-10-04,CVNA,Carvana Co.,Taira Thomas,"Pres, Special Projects",S - Sale,298.26,-155.0,43087.0,0.0,-46230.0
2021-10-04,2021-09-30,CALX,"Calix, Inc",Eleniak Shane Todd Marshall,"EVP, Products",S - Sale+OE,48.5,-26000.0,0.0,-100.0,-1261000.0
2021-10-04,2021-10-04,MAX,"Mediaalpha, Inc.",Sweetser Jeff,See Remarks,S - Sale+OE,17.55,-8000.0,19525.0,-29.0,-140400.0
2021-10-04,2021-10-01,GIS,General Mills Inc,Allendorf Richard C,"GC, Secretary",S - Sale+OE,60.54,-9731.0,95764.0,-9.0,-589115.0
2021-10-04,2021-10-01,PAYS,"Paysign, Inc.",Newcomer Mark,"CEO, 10%",S - Sale+OE,2.48,-41290.0,9381202.0,0.0,-102553.0
2021-10-04,2021-10-01,CRM,"Salesforce.Com, Inc.",Benioff Marc,"Chair of the Board, CEO",S - Sale+OE,272.74,-20000.0,28986249.0,0.0,-5454711.0
2021-10-04,2021-09-30,ZI,Zoominfo Technologies Inc.,Carlyle Group Inc.,10%,S - Sale,61.19,-424893.0,60466239.0,-1.0,-25999342.0
2021-10-04,2021-09-30,ZI,Zoominfo Technologies Inc.,Cg Subsidiary Holdings L.L.C.,10%,S - Sale,61.19,-424893.0,60466239.0,-1.0,-25999342.0
2021-10-04,2021-09-30,PMVP,"Pmv Pharmaceuticals, Inc.",Schroeder Thilo,Dir,S - Sale,30.09,-14619.0,1102083.0,-1.0,-439821.0
2021-10-04,2021-10-01,NEWR,"New Relic, Inc.",Cirne Lewis,"Exec COB, 10%",S - Sale+OE,72.54,-46500.0,5803455.0,-1.0,-3372993.0
2021-10-04,2021-10-01,PING,Ping Identity Holding Corp.,Romer Lauren Adrienne,GC,S - Sale+OE,24.71,-1000.0,133332.0,-1.0,-24710.0
2021-10-04,2021-10-01,STEP,Stepstone Group Inc.,Randel Johnny D,"CFO, 10%",S - Sale+OE,41.78,-22605.0,1343321.0,-2.0,-944478.0
2021-10-04,2021-09-30,VZIO,Vizio Holding Corp.,Baxter William T,CTO,S - Sale+OE,21.16,-378426.0,60708.0,-86.0,-8007334.0
2021-10-04,2021-09-30,BRST,"Broad Street Realty, Inc.",Jacoby Michael Z,CEO,P - Purchase,2.62,5750.0,2396940.0,0.0,15065.0
2021-10-04,2021-10-04,TYME,"Tyme Technologies, Inc.",Demurjian Michael,10%,S - Sale,1.0,-20000.0,24198546.0,0.0,-20022.0
2021-10-04,2021-10-01,ARCT,Arcturus Therapeutics Holdings Inc.,Chivukula Pad,"Chief Scientific Officer, COO",S - Sale,44.36,-10000.0,622548.0,-2.0,-443600.0
2021-10-04,2021-10-01,TAYD,Taylor Devices Inc,Sopko Timothy John,CEO,P - Purchase,11.25,1000.0,4000.0,0.33,11250.0
2021-10-04,2021-09-30,PRAA,Pra Group Inc,Fredrickson Steven D,Chairman,S - Sale,43.0,-10000.0,180929.0,-5.0,-430000.0
2021-10-04,2021-08-30,PLD,"Prologis, Inc.",Lyons Irving F III,Dir,S - Sale+OE,133.53,-24000.0,67816.0,-26.0,-3204655.0
2021-10-04,2021-10-01,BWFG,"Bankwell Financial Group, Inc.",Drexler Blake S,Dir,P - Purchase,29.5,366.0,245950.0,0.0,10797.0
2021-10-04,2021-10-01,BWFG,"Bankwell Financial Group, Inc.",Dale Eric J,Dir,P - Purchase,29.5,232.0,55884.0,0.0,6844.0
2021-10-04,2021-10-01,BWFG,"Bankwell Financial Group, Inc.",Jones Daniel S,Dir,P - Purchase,29.49,157.0,270428.0,0.0,4630.0
2021-10-04,2021-10-01,BWFG,"Bankwell Financial Group, Inc.",Porto Carl M,Dir,P - Purchase,29.49,145.0,31132.0,0.0,4276.0
2021-10-04,2021-09-30,BWFG,"Bankwell Financial Group, Inc.",Garnett James M Jr,Dir,P - Purchase,29.49,135.0,19331.0,0.01,3981.0
2021-10-04,2021-09-30,BWFG,"Bankwell Financial Group, Inc.",Seidman Lawrence B,Dir,P - Purchase,29.49,179.0,705729.0,0.0,5279.0
2021-10-04,2021-09-30,MMS,"Maximus, Inc.",Francis David,GC,S - Sale,83.2,-5788.0,16213.0,-26.0,-481562.0
2021-10-04,2021-10-01,DRQ,Dril-Quip Inc,Deberry Blake T.,CEO,S - Sale,26.0,-5000.0,255882.0,-2.0,-129977.0
2021-10-04,2021-09-30,PRAA,Pra Group Inc,Roberts Steven C,"EVP, Global Operations Officer",S - Sale,43.0,-1000.0,39767.0,-2.0,-43000.0
2021-10-04,2021-10-01,DRQ,Dril-Quip Inc,Bird Jeffrey J.,"Pres, COO",S - Sale,26.0,-5000.0,75927.0,-6.0,-130020.0
2021-10-04,2021-10-01,CPSI,Computer Programs & Systems Inc,Douglas John B Jr,"Pres, CEO",S - Sale,35.68,-1000.0,237567.0,0.0,-35680.0
2021-10-04,2021-10-01,CPSI,Computer Programs & Systems Inc,Dye David A,Chief Growth Officer,S - Sale,35.76,-1000.0,128997.0,-1.0,-35760.0
2021-10-04,2021-10-01,AEP,American Electric Power Co Inc,Akins Nicholas K,"Pres, CEO",S - Sale,81.79,-2100.0,97039.0,-2.0,-171759.0
2021-10-04,2021-10-01,HQY,"Healthequity, Inc.",Otten William Robert,Former Executive VP of Sales,S - Sale+OE,65.19,-1850.0,32416.0,-5.0,-120592.0
2021-10-04,2021-09-30,RELI,"Reliance Global Group, Inc.",Reliance Global Holdings LLC,CEO,P - Purchase,2.59,19550.0,5099715.0,0.0,50635.0
2021-10-04,2021-10-04,SCHW,Schwab Charles Corp,Schwab Charles R.,COB,S - Sale,74.47,-28000.0,116679973.0,0.0,-2085070.0
2021-10-04,2021-09-30,MMS,"Maximus, Inc.",Weipert Teresa,General Mgr US Federal Segment,S - Sale,83.2,-511.0,620.0,-45.0,-42515.0
2021-10-04,2021-10-01,PTRS,Partners Bancorp,Snead George P.,Dir,P - Purchase,8.33,469.0,19523.0,0.02,3907.0
2021-10-04,2021-10-01,MCO,Moodys Corp /de/,Fauber Robert,"Pres, CEO",S - Sale,357.5,-447.0,53469.0,-1.0,-159803.0
2021-10-04,2021-10-01,DRQ,Dril-Quip Inc,Webster James C.,"VP - GC, Secretary",S - Sale,25.99,-5000.0,54622.0,-8.0,-129975.0
2021-10-04,2021-10-01,REAL,"Therealreal, Inc.",Wainwright Julie,CEO,S - Sale,12.95,-30000.0,2701348.0,-1.0,-388500.0
2021-10-04,2021-10-01,RGCO,Rgc Resources Inc,Oliver Lawrence T.,"VP, Interim CFO, Sec., Treas.",P - Purchase,22.55,9.0,4315.0,0.0,200.0
2021-10-04,2021-10-01,NTWK,Netsol Technologies Inc,Ghauri Najeeb,CEO,P - Purchase,4.63,5000.0,799701.0,0.01,23150.0
2021-10-04,2021-10-01,QURT,"Quarta-Rad, Inc.",Shvetsky Victor,"Chief Ex. Officer, 10%",S - Sale,0.55,-3000.0,12295006.0,0.0,-1650.0
2021-10-04,2021-09-30,ASPU,"Aspen Group, Inc.",Kass Douglas,Dir,P - Purchase,5.55,5400.0,116675.0,0.05,29952.0
2021-10-04,2021-10-01,MLAB,Mesa Laboratories Inc /co/,Sullivan John James,Dir,S - Sale,304.48,-1250.0,51857.0,-2.0,-380600.0
2021-10-04,2021-10-01,UCBI,United Community Banks Inc,Harton H Lynn,"Pres, CEO",S - Sale,32.95,-10000.0,229840.0,-4.0,-329500.0
2021-10-04,2021-09-30,CADEX,Cion Ares Diversified Credit Fund,Sun Life Assurance Co of Canada,Former 10% Owner,P - Purchase,25.0,880000.0,880000.0,999999.0,22000000.0
2021-10-04,2021-10-01,CTXS,Citrix Systems Inc,Henshall David J,"CEO, Pres",S - Sale,107.96,-5450.0,338567.0,-2.0,-588382.0
2021-10-04,2021-09-30,SPRO,"Spero Therapeutics, Inc.","Aquilo Capital Management, LLC",10%,P - Purchase,18.65,134543.0,4563688.0,0.03,2509173.0
2021-10-04,2021-09-30,MORN,"Morningstar, Inc.",Mansueto Joseph D,"Exec COB, 10%",S - Sale,261.41,-12430.0,18182820.0,0.0,-3249291.0
2021-10-04,2021-10-01,WRLD,World Acceptance Corp,Umstetter Luke J.,"SVP, GC",S - Sale,189.09,-250.0,23042.0,-1.0,-47273.0
2021-10-04,2021-09-30,SPG,Simon Property Group Inc /de/,Aeppel Glyn,Dir,P - Purchase,132.65,106.0,10519.0,0.01,14061.0
2021-10-04,2021-09-30,SPG,Simon Property Group Inc /de/,Glasscock Larry C,Dir,P - Purchase,132.65,209.0,31521.0,0.01,27724.0
2021-10-04,2021-09-30,SPG,Simon Property Group Inc /de/,Horn Karen N,Dir,P - Purchase,132.65,330.0,29630.0,0.01,43775.0
2021-10-04,2021-09-30,SPG,Simon Property Group Inc /de/,Hubbard Allan B,Dir,P - Purchase,132.65,240.0,25217.0,0.01,31836.0
2021-10-04,2021-09-30,SPG,Simon Property Group Inc /de/,Leibowitz Reuben S,Dir,P - Purchase,132.65,301.0,56403.0,0.01,39928.0
2021-10-04,2021-09-30,SPG,Simon Property Group Inc /de/,Rodkin Gary M,Dir,P - Purchase,132.65,116.0,10441.0,0.01,15387.0
2021-10-04,2021-10-01,NET,"Cloudflare, Inc.",Kramer Douglas James,GC,S - Sale+OE,112.17,-40000.0,32652.0,-55.0,-4486622.0
2021-10-04,2021-10-01,RGR,Sturm Ruger & Co Inc,Sullivan Thomas Patrick,SVP of Operations,S - Sale,74.02,-5000.0,14062.0,-26.0,-370100.0
2021-10-04,2021-09-30,SPG,Simon Property Group Inc /de/,Smith Daniel C.,Dir,P - Purchase,132.65,206.0,21421.0,0.01,27326.0
2021-10-04,2021-09-30,SPG,Simon Property Group Inc /de/,Selig Stefan M,Dir,P - Purchase,132.65,94.0,23442.0,0.0,12469.0
2021-10-04,2021-09-30,SPG,Simon Property Group Inc /de/,Smith J Albert Jr,Dir,P - Purchase,132.65,417.0,54866.0,0.01,55315.0
2021-10-04,2021-09-30,SPG,Simon Property Group Inc /de/,Stewart Marta R,Dir,P - Purchase,132.65,86.0,7813.0,0.01,11408.0
2021-10-04,2021-10-01,CFB,"Crossfirst Bankshares, Inc.",Robinson Michael Kent,Dir,S - Sale,13.5,-980.0,119989.0,-1.0,-13230.0
2021-10-04,2021-09-30,PGEN,"Precigen, Inc.",Ares Trading S.A.,10%,S - Sale,5.11,-3100.0,21095606.0,0.0,-15850.0
2021-10-04,2021-09-30,QTRX,Quanterix Corp,Hrusovsky E Kevin,"COB, CEO",S - Sale,49.97,-8594.0,911316.0,-1.0,-429464.0
2021-10-04,2021-10-01,TPL,Texas Pacific Land Corp,Stahl Murray,Dir,P - Purchase,1173.01,21.0,378784.0,0.0,24633.0
2021-10-04,2021-09-30,ABEO,Abeona Therapeutics Inc.,Amoroso Michael,CEO,S - Sale,1.09,-45409.0,604637.0,-7.0,-49382.0
2021-10-04,2021-10-01,PTRS,Partners Bancorp,Mote Steven R.,Dir,P - Purchase,8.33,264.0,29936.0,0.01,2199.0
2021-10-04,2021-10-01,BAND,Bandwidth Inc.,Carreker Marina C.,Pres,S - Sale+OE,87.41,-106.0,4094.0,-3.0,-9265.0
2021-10-04,2021-10-01,BAND,Bandwidth Inc.,Bottorff Rebecca,Chief People Officer,S - Sale+OE,87.28,-183.0,6434.0,-3.0,-15972.0
2021-10-04,2021-10-01,AMCX,Amc Networks Inc.,Sapan Joshua W,Exec Vice COB,S - Sale,47.09,-40000.0,482865.0,-8.0,-1883670.0
2021-10-04,2021-10-01,MAR,Marriott International Inc /md/,Linnartz Stephanie,Pres,S - Sale,156.06,-11303.0,46335.0,-20.0,-1763995.0
2021-10-04,2021-09-30,VEEV,Veeva Systems Inc,Chamberlain Paul Edward,Dir,S - Sale,284.0,-100.0,15985.0,-1.0,-28400.0
2021-10-04,2021-10-01,KFS,Kingsway Financial Services Inc,Fitzgerald John Taylor Maloney,"Pres, CEO",P - Purchase,5.41,384.0,1914731.0,0.0,2077.0
2021-10-04,2021-09-30,UNFI,United Natural Foods Inc,Bates Ann Torre,Dir,S - Sale,48.59,-34000.0,28296.0,-55.0,-1652022.0
2021-10-04,2021-10-01,KFS,Kingsway Financial Services Inc,Hansen Kent A,"CFO, EVP",P - Purchase,5.41,277.0,60088.0,0.0,1499.0
2021-10-04,2021-09-30,MMS,"Maximus, Inc.",Link Michelle F.,Chief of HR,S - Sale,83.2,-1133.0,1979.0,-36.0,-94266.0
2021-10-04,2021-10-01,RM,Regional Management Corp.,Palomares Carlos,Dir,S - Sale,57.78,-5000.0,44401.0,-10.0,-288900.0
2021-10-04,2021-10-01,BAND,Bandwidth Inc.,Gonzalez Gabriela,"SVP Finance, Controller",S - Sale+OE,86.73,-135.0,7937.0,-2.0,-11709.0
2021-10-04,2021-10-01,INCY,Incyte Corp,Dhanak Dashyant,"EVP, Chief Scientific Officer",S - Sale,68.67,-389.0,31263.0,-1.0,-26713.0
2021-10-04,2021-10-01,SPT,"Sprout Social, Inc.",Barretto Ryan Paul,Pres,S - Sale,123.28,-5600.0,688034.0,-1.0,-690392.0
2021-10-04,2021-09-30,PRAA,Pra Group Inc,Graham Peter M,"EVP, CFO",S - Sale,42.73,-3000.0,50431.0,-6.0,-128180.0
2021-10-04,2021-10-01,BAND,Bandwidth Inc.,Suriano Douglas A,Dir,S - Sale+OE,90.92,-98.0,5417.0,-2.0,-8910.0
2021-10-04,2021-10-01,AMTB,Amerant Bancorp Inc.,Plush Gerald P,See remarks,P - Purchase,24.92,200.0,99602.0,0.0,4984.0
2021-10-04,2021-10-01,BWXT,"Bwx Technologies, Inc.",Loving Richard W,"SVP, CAO",S - Sale,54.1,-300.0,19638.0,-2.0,-16230.0
2021-10-04,2021-10-01,DCT,"Duck Creek Technologies, Inc.",Chippari Vincent A,CFO,S - Sale,43.97,-25000.0,275304.0,-8.0,-1099300.0
2021-10-04,2021-10-01,DCT,"Duck Creek Technologies, Inc.",Foster Matthew R.,COO,S - Sale,44.12,-2000.0,790321.0,0.0,-88240.0
2021-10-04,2021-10-01,KALV,"Kalvista Pharmaceuticals, Inc.",Crockett Thomas Andrew,CEO,S - Sale,17.18,-10000.0,124670.0,-7.0,-171841.0
2021-10-04,2021-10-01,TNDM,Tandem Diabetes Care Inc,Berger David B,"EVP, Bus Ops, Compliance",S - Sale+OE,118.0,-1000.0,4489.0,-18.0,-118000.0
2021-10-04,2021-10-01,TSP,Tusimple Holdings Inc.,Lu Cheng,"Pres, CEO",S - Sale+OE,35.55,-35430.0,2566889.0,-1.0,-1259472.0
2021-10-04,2021-10-01,SABR,Sabre Corp,Menke Sean E,"Pres, CEO",S - Sale,12.53,-20000.0,959909.0,-2.0,-250656.0
2021-10-04,2021-10-01,BAND,Bandwidth Inc.,Morken David A.,"COB, CEO, 10%",S - Sale+OE,86.89,-358.0,2492.0,-13.0,-31107.0
2021-10-04,2021-09-30,DBI,Designer Brands Inc.,Jordan William L,Pres,S - Sale,14.05,-25000.0,149428.0,-14.0,-351250.0
2021-10-04,2021-10-01,FRME,First Merchants Corp,Sherman Patrick A,Dir,P - Purchase,42.13,12.0,49520.0,0.0,500.0
2021-10-04,2021-10-01,PTRS,Partners Bancorp,Granger Mark L.,Dir,P - Purchase,8.33,348.0,30797.0,0.01,2899.0
2021-10-04,2021-09-30,COMS,Comsovereign Holding Corp.,Davies Brent M,Dir,P - Purchase,1.59,2000.0,566267.0,0.0,3180.0
2021-10-04,2021-09-30,DBI,Designer Brands Inc.,Schottenstein Jay L,"Exec COB, 10%",P - Purchase,13.99,197070.0,4839869.0,0.04,2756951.0
2021-10-04,2021-10-01,PTRS,Partners Bancorp,Tamburro James A.,Dir,P - Purchase,8.33,469.0,19916.0,0.02,3907.0
2021-10-04,2021-09-17,OM,"Outset Medical, Inc.",Grossman D Keith,Dir,S - Sale+OE,55.0,-5184.0,14892.0,-26.0,-285120.0
2021-10-04,2021-10-01,ZTS,Zoetis Inc.,Trawicki Roman,EVP,S - Sale+OE,194.14,-4497.0,0.0,-100.0,-873048.0
2021-10-04,2021-09-22,QTRX,Quanterix Corp,Duffy David C.,"SVP R, D, CTO",S - Sale,47.72,-1667.0,28283.0,-6.0,-79549.0
2021-10-04,2021-10-01,OM,"Outset Medical, Inc.",Grossman D Keith,Dir,S - Sale+OE,49.69,-1296.0,13658.0,-9.0,-64398.0
2021-10-04,2021-10-01,REGN,"Regeneron Pharmaceuticals, Inc.",Ryan Arthur F,Dir,S - Sale,569.49,-100.0,23191.0,0.0,-56949.0
2021-10-04,2021-09-30,SCOB,Scion Tech Growth II,Pignataro Andrea,"Exec COB, 10%",P - Purchase,9.94,349.0,2032108.0,0.0,3469.0
2021-10-04,2021-10-01,PTRS,Partners Bancorp,Turner Jeffrey F.,Dir,P - Purchase,8.33,960.0,59682.0,0.02,7997.0
